Run 1 Latency M[256],Run 2 Latency M[6400],Run 3 Latency M[12800],Run 4 Latency M[25600],Run 5 Latency M[51200],Run 6 Latency M[76800],Run 7 Latency M[102400],Run 8 Latency M[128000],Run 9 Latency M[153600],Run 10 Latency M[179200],Run 11 Latency M[204800],
5125569,6164946,2004765,14700594,18108111,33989855,36235284,45354733,67930711,68581796,92342977,
35297,871411,7085978,9699144,18096121,33997227,41252278,50288027,67978231,68499132,92352552,
34668,870959,1912790,9741767,23113392,34019234,36260327,50338350,67980706,68530330,87412574,
34487,6078923,7144997,14704912,18141418,34030370,41235175,50312350,67993312,68536114,92388493,
34813,985804,1828534,9734695,18130644,33984171,41299054,45332696,67957255,68542550,92363192,
34701,869961,7245208,9678092,23110014,34017410,36236990,50327631,67932863,68521550,87374688,
34717,868076,6990938,14691147,18121812,34008399,41248516,50302382,67950002,68510538,92374703,
34534,6065789,1974394,9710429,18148723,33988503,41248908,50310586,67942008,68546493,87395865,
34882,930674,7094994,14721227,23099515,33997608,36245362,50321832,62997174,68514987,92335082,
34475,871041,1893741,9714311,18175312,34040374,41256732,45345329,67940111,73543416,92422708,
34786,869899,7187069,9700735,18113310,34022752,36332756,50289372,68007961,68510034,87376070,
34617,6123944,7064805,14696810,23077579,33994792,41170165,50311387,67970548,68516231,92357294,
34809,892312,2029680,9705376,18134693,34029101,41266810,50344792,67940797,68551513,92345674,
34571,870121,6996856,9694003,18126911,34030419,36302946,45344870,67950465,68485656,87369924,
34759,6071185,1949905,14714547,18069208,29024626,41201610,50335583,67955905,68572642,92334123,
34608,983673,7136321,9718499,23152689,34035379,36274887,50283452,67967939,68505958,87377830,
34768,870009,1878744,9705167,18124568,34040666,41270684,50339149,67968430,68485138,92340604,
34631,871080,7197306,14687155,18131774,34011534,41182200,50354097,67976309,68514982,92386057,
34730,6081858,6989088,9713750,23102576,34010733,36274063,45357046,67987483,73525955,87351940,
34379,946712,2006552,9723451,18139970,34021545,41238463,50329733,67940148,68558777,92385994,
34917,865380,7028233,14709857,18133665,34064989,41222036,50317832,67980754,68527015,87321771,
34627,869992,1935458,9704666,23103677,34015000,36281143,50369674,67991608,68518752,92366567,
34890,6108081,7137635,9700740,18146653,33996694,41250957,45322385,67978234,68474422,92324360,
34581,908170,1854016,14696338,18130035,34013645,36266540,50342016,67977221,68490036,87417298,
34677,868042,7232292,9713469,23085016,33995357,41238338,50328487,67976628,68541508,92338948,
34543,6065420,7013478,9720939,18141635,34009318,41240917,50340964,67990391,68468328,92367703,
34878,996756,2028827,14665616,18125192,33972419,36242303,50346488,67953157,68541127,87353697,
34467,869160,7025449,9720804,18083670,34048147,41264523,45316957,68004281,68480830,92394152,
34803,870020,1908515,9697850,23137572,34000111,36258318,50319103,63007220,73489076,87361003,
34609,6098723,7182896,14733404,18119861,33959922,41206911,50363254,67971115,68552059,92366022,
34883,956214,1828804,9702451,18136015,34036376,41262330,50352198,67963335,68482093,92375680,
34510,869976,7245526,9714716,23097337,33981817,36272216,45331731,67971978,68517705,87417144,
34816,868695,6979544,14681273,18134456,34009867,41208653,50284000,67995366,68485003,92375741,
34586,6104353,1969306,9701985,18119633,33994144,41285257,50317260,67948197,68524319,87411549,
34755,916342,7100487,9716510,23124038,34033534,36258069,50344812,67975491,68587580,92353196,
34653,867984,1890541,14693896,18148647,34005588,41214828,50341751,67983142,68470561,92400294,
34756,866731,7221256,9697542,18113490,34039809,36258285,45346306,67969488,68553178,87390934,
34524,6159245,7030639,9711254,23096131,34026107,41205491,50306960,67967137,68479117,92390420,
34845,877929,2026146,14678922,18134365,34009102,41232488,50391363,67948634,73501269,92369526,
34527,867912,7003887,9711039,18102563,34009983,36268661,50300912,67986973,68559996,87382863,
34707,6089060,1948419,9717961,18114730,33998492,41238235,45360285,67969605,68493760,92335851,
34630,961377,7123744,14698340,23103776,34015739,36252352,50335861,67981694,68526427,87425152,
34820,867370,1872818,9717329,18127691,33995196,41223022,50283250,67979159,68537312,92302431,
34608,868046,7211635,9697631,18151260,34022269,41226092,50325906,67958658,68548574,92365560,
34672,6120067,6980806,14696161,23104520,34034449,36241311,50309890,67967400,68511792,87363294,
34670,928538,2002775,9705739,18117750,33987450,41215849,45346238,67932140,68520553,92359445,
34725,869837,7046792,9745617,18169221,34039243,41253423,50304360,67990561,68535185,92341441,
34561,866646,1934305,14660217,23079532,33995478,36251228,50351523,62937936,68476697,87374376,
34787,6154534,7148441,9718769,18142428,34034001,41262078,50321606,67996826,73575878,92345302,
34650,889473,1844694,9696341,18135544,34001324,36252920,45325312,67966510,68494925,87386054,
34781,870108,7256813,14732141,23104717,34044345,41200978,50334140,67974927,68525359,92368790,
34493,6019798,6974412,9710238,18143690,34030983,41290580,50289153,67923895,68498137,92361307,
34862,986150,1987291,9709305,18131599,34014146,36221569,50342343,67942957,68520970,87353599,
34605,869210,7069415,14691926,18128229,34025640,41248231,45335459,67975921,68593042,92360246,
34822,868755,1906882,9708730,23055203,34004120,36288552,50288053,67971920,68511294,87361281,
34624,6103613,7190397,9713846,18133747,34029426,41179737,50338082,67978500,68568848,92400510,
34726,944797,1827276,14723778,18162961,33981362,41239277,50315536,67964498,68463525,92400302,
34612,870027,7232101,9662153,23092124,34018681,36265246,50356046,67964032,73509526,87347864,
34658,871077,6998224,9721366,18157697,34022282,41215494,45327507,67962328,68552657,92393555,
34763,6159276,1970343,14682235,18139887,33984623,41205775,50325062,67960644,68485346,92379564,
34624,902375,7127612,9723891,23092011,34033300,36281826,50326977,67977010,68505615,87396904,
34649,868583,1881027,9736088,18146719,33990497,41238404,50337449,67948602,68515447,92329856,
34780,6062670,7194273,14699473,18143377,34009301,36257298,45370480,67961727,68483060,87359803,
34511,996709,7018426,9706745,23084702,33995315,41234758,50297162,67947131,68538744,92379069,
34840,868034,2027080,9718395,18160972,34041065,41255497,50332046,67980798,68465189,92381971,
34520,869870,7011370,14699402,18165560,34016502,36260943,50300992,63020672,68517273,87387452,
34843,6096884,1941885,9710723,18067040,34020638,41262176,50362920,67948442,68489991,92367875,
34510,951126,7155830,9743971,23105081,34043658,36258988,45359193,68035980,73532535,92348631,
34762,869208,1864852,14657508,18134751,34003935,41241818,50302234,67932552,68548565,87399042,
34619,869970,7227298,9704407,18121989,34005452,41263843,50356359,67959262,68487320,92375277,
34790,6120718,6969179,9713180,23141127,29037407,36247730,50298733,67970034,68525504,87383735,
34571,909753,2004011,14720212,18149261,34044359,41238473,45331681,67955546,68455601,92347696,
34816,871243,7043484,9702463,18094650,34024266,41240020,50337023,68024529,68511814,92373907,
34676,870064,1932144,9717984,23092238,34021053,36257370,50307094,67979320,68541843,87399101,
34724,6149461,7197680,14708999,18167809,34041587,41257277,50329889,67979205,68479666,92336584,
34469,871191,1841995,9693153,18116203,34031333,36282651,50359842,67959768,68531231,87358530,
34848,871425,7204048,9703472,23108923,34018966,41206562,45331862,67968048,68530056,92339781,
34575,6115532,7005596,14729075,18133181,34023870,41269611,50284264,67974389,73516186,92383261,
34783,960179,1992222,9675110,18123808,34041211,36275518,50332849,67993981,68541472,87398599,
34670,867907,7050486,9700482,18101901,34019935,41212795,50355635,67993826,68512380,92367970,
34827,869793,1908267,14704958,23152235,33989576,36293851,45353408,67964365,68531897,92345412,
34600,6105411,7194051,9697222,18114380,33984005,41252521,50308691,67977895,68540800,87372061,
34682,923171,7020288,9744164,18144941,34032636,41252438,50288725,67967752,68586669,92355271,
34517,869997,2051732,14685181,23105357,33982145,36267965,50337075,67925792,68484449,87338861,
34763,871215,7025553,9693485,18135796,33977637,41228287,50352687,63007871,68509506,92394843,
34658,6141105,1965591,9714083,18133704,34014128,41248107,45340010,67934232,68520967,92321402,
34796,881595,7091510,14691841,23089301,33985017,36270892,50278134,67986313,68527967,87379432,
34492,866682,1878413,9705845,18141429,33992180,41254310,50317261,67934575,73538313,92347217,
34836,6073870,7206103,9703132,18126589,34011696,36261537,50321069,67975814,68508586,87400832,
34689,975492,7006435,14736175,23076657,34016121,41232149,45331857,67969448,68520656,92380721,
34658,871046,2021191,9693265,18120916,34026629,41283667,50341738,67925556,68503595,92400971,
34609,906743,7021305,9725142,18137687,34006987,36225518,50336364,67995480,68470967,87365496,
34773,6080724,1944272,14718813,18111868,34027236,41242538,50313240,67940130,68564501,92401750,
34729,934444,7124394,9707120,23126476,34022144,41253404,50303822,67966807,68496684,92367005,
34647,867255,1868726,14689135,18109325,34035135,36247035,45304885,67950249,68523082,87390654,
34554,869260,7228750,9718838,18126012,33976227,41277603,50336527,67983668,68513253,92324826,
34819,6135374,6991720,9693878,23111037,33995416,36251011,50307760,67967253,68497782,87383259,
34548,896410,2005733,14699803,18121731,33999176,41246319,50362453,67962565,73534347,92316097,
5150424,871148,7041582,9717400,18168793,34019276,41283083,45328020,68006517,68503072,92391271,
34819,6049492,1923965,9728541,23087799,34041480,36223051,50306676,67941164,68530676,87387715,
34693,991974,7186917,14689131,18153369,34010902,41258945,50289250,67968021,68502435,92356932,
34548,866901,1832560,9717970,18108501,34003008,36270347,50312549,67942250,68535080,87340787,
34972,867827,7236376,9708096,23080227,34007751,41210655,45371788,67994240,68476527,92380345,
34501,6083614,7008854,14723023,18137257,34042043,41269443,50303552,63027489,68504212,92353727,
34753,953445,1977849,9700874,18156555,33991523,36222103,50309112,67929633,68528385,87404694,
34504,871061,7101186,9732723,18084398,34044036,41255144,50338314,67982181,68519307,92303689,
34932,869968,1903236,14678858,23112872,34045935,41233431,50320271,67968789,73522988,92362050,
34431,6115640,7172678,9720516,18115508,34021781,36251984,45353079,67968558,68552282,87360379,
34868,911612,7060179,9689700,18127561,34053878,41261661,50263806,67965225,68516881,92330913,
34522,868277,2039575,14727454,23097371,34012474,36268686,50373397,67942052,68527702,87331870,
34807,6082260,7007650,9716581,18163787,34044249,41171934,50300980,68021974,68520946,92350828,
34684,998026,1957929,9695886,18137439,33999327,41265512,45352772,67978455,68498860,92383683,
34728,867596,7123633,14699268,23080847,34028640,36275353,50323097,67988981,68535841,87399877,
34659,871120,1869407,9728010,18153730,34024275,41199662,50316067,67975131,68475496,92353306,
34689,6093167,7204375,9707745,18126960,34000043,36273589,50322794,67958841,68539045,87386064,
34543,958743,7013322,14686520,23058006,34038479,41244809,50322617,67994328,68530331,92354238,
34799,867468,2011885,9704549,18165612,33991829,41200338,45346242,67983686,73512394,92365161,
34610,867910,7007828,9701419,18115927,34021092,36268223,50311534,68013750,68547199,87412690,
34699,6089338,1934240,14707752,18078929,34006507,41251271,50342781,67953343,68516383,92394178,
34734,919050,7155878,9720693,23112055,33984488,41182899,50341570,68020412,68542562,92380611,
34712,870147,1861856,9710026,18124633,34004976,36267063,45304117,67954476,68486677,87441199,
34469,867332,7212968,14714534,18132850,33997605,41254024,50345864,67931889,68594644,92334772,
34893,6140133,6985048,9714030,23137393,34040392,36225622,50321973,67981168,68531922,87380260,
34512,883151,1999207,9696493,18126556,33998806,41233730,50340332,62990092,68514040,92347106,
34889,870121,7074379,14715668,18134815,34042338,41300299,50352787,67995522,68496362,92370967,
34554,6073629,1915561,9718870,23067432,34018764,36195647,45315802,67949066,68528745,87434760,
34710,976751,7145105,9745823,18147655,34029203,41245860,50342009,67978950,73551202,92345807,
34540,871174,1832665,14661552,18105414,34065171,36260770,50332213,67947987,68517789,92380152,
34813,866787,7248525,9705478,23122422,29007631,41202455,50331379,67959963,68501861,87380294,
34697,6130914,7013272,9706779,18138915,34017102,41252283,45368888,67944804,68491854,92350652,
34667,934968,1975425,14720322,18111410,34059476,36241898,50289988,67960322,68504004,87338420,
34652,870048,7112098,9712940,18071307,34047607,41202639,50311150,67981421,68531570,92311502,
34790,867962,1893204,9708508,23127537,34015606,41243998,50335977,67927072,68507416,92358058,
34540,6134525,7221174,14693918,18116724,34043688,36258469,50320108,67956685,68497992,87383997,
34781,891447,7001428,9732646,18154526,34008894,41212789,45320128,68001518,68541825,92306807,
34593,867297,2030289,9715679,23132306,34026836,36279399,50336840,67998835,73493958,87348806,
34739,6055116,7018347,14695972,18124959,34039724,41222987,50320430,67967318,68549027,92355980,
34520,988321,1954811,9706072,18135160,33978266,41243628,50322803,67959767,68487080,92353856,
34988,868697,7129311,9710693,23087387,34024123,36278768,45360326,67975484,68514286,87400071,
34498,867832,1902469,14689405,18132163,34004449,41225421,50299327,67967922,68478286,92362208,
34832,6114045,7169866,9705012,18128576,34028648,36277810,50329332,67967361,68520048,92310686,
34376,946116,7024397,9742215,23112206,33983404,41232443,50366227,63027063,68536295,87363897,
35054,868146,2007451,14708146,18124094,33987585,41228325,50287499,67967882,68470742,92386623,
34499,902073,7025239,9711374,18112319,34002546,36223298,45312873,68025773,68569295,87381592,
34749,6113613,1929184,9711002,18085165,34013932,41236167,50302480,67963619,68457652,92343828,
34550,902012,7163960,14712585,23119906,33989128,41221904,50333734,67987514,73527800,92344058,
34801,870575,1849542,9709102,18129732,33992661,36277488,50299352,67953656,68558316,87404920,
34492,6028268,7221023,9734105,18162870,34010452,41278258,45354728,67961391,68501881,92353976,
34838,999072,7012311,14674849,23096155,34032538,36238140,50275781,67973374,68542099,87375639,
34673,866625,1980423,9710984,18120592,34021694,41246649,50324462,67975728,68536922,92343134,
34710,870026,7091712,9701814,18139216,34011487,41282340,50347772,68007542,68580223,92392530,
34577,6067517,1907949,14723194,23098726,34042259,36253975,45323911,67939744,68501135,87397543,
34844,962904,7157410,9693937,18142399,33998959,41237408,50323051,67952748,68535898,92382859,
34676,868035,7046208,9719855,18161517,33996842,36265531,50279891,67979678,68502197,92382137,
34694,870177,2033284,14695833,23078856,33983690,41211193,50318797,67986080,68500417,87372297,
34456,6109307,7011589,9700167,18132411,34022054,41249512,50342841,67983723,73571488,92335331,
34840,922192,1964976,9702650,18117232,34005761,36270946,45316826,67972688,68494504,87364537,
34726,868854,7136935,14748784,18122095,34007198,41211686,50319918,68005027,68526286,92342499,
34676,867989,1886471,9671371,23127427,34030507,41268514,50330339,67964716,68517973,92339669,
34614,6187214,7197204,9713945,18150119,34009223,36264438,50355971,67932236,68522417,87377540,
34685,875382,6979208,14694749,18183037,34033674,41223847,45304412,67976322,68569522,92355399,
