Run 1 Latency M[256],Run 2 Latency M[6400],Run 3 Latency M[12800],Run 4 Latency M[25600],Run 5 Latency M[51200],Run 6 Latency M[76800],Run 7 Latency M[102400],Run 8 Latency M[128000],Run 9 Latency M[153600],Run 10 Latency M[179200],Run 11 Latency M[204800],
41792,1161770,6768354,14300282,18342097,34008387,48172691,50176646,67894459,82258171,77691436,
41616,1112335,2395805,9913137,18316157,33993317,43807299,45824093,67940667,77898493,82125522,
41764,5475005,6774649,9931225,18285172,33988447,43793206,50175985,67941332,77856989,77729968,
42084,1093732,2393318,14293213,22696739,34025679,43804922,50201374,67974342,77863940,77779761,
42000,1155946,6777396,9906165,18356216,34007356,48210401,50172572,67944818,82318402,77794250,
41500,1103173,6776341,9899072,18292366,33978752,43783514,45825034,67978635,77852082,82171195,
41589,5484573,2382752,14308170,22744531,34017901,43824538,50175411,67942899,77854036,77721013,
42102,1110952,6763855,9908214,18300461,34015019,48169989,50155279,67863402,82259985,77766943,
41524,1163848,2387121,9902868,18310051,33972973,43775037,50207720,67953903,77833827,77769572,
41851,5493316,6782266,14329236,22680091,33989709,43856791,50178005,67919563,77855717,82126911,
42009,1114990,2388241,9903811,18301714,34001028,43775915,45795941,67926755,77868126,77795750,
42089,1126327,6764723,9902484,18273273,34022702,48218052,50202248,67892829,82281314,77749972,
41533,1150250,6769883,14345596,22737037,33993714,43802040,50161458,67942309,77850936,77704236,
41482,5491082,2374712,9910958,18322991,34026354,43792801,50197612,67934600,77850592,82130218,
42106,1086653,6760642,9902792,18305295,34013507,48198991,45769136,63523875,82235058,77787838,
41632,1120718,2402254,14303179,22716686,33995500,43778168,50185231,67959845,77887299,77724015,
41733,1127621,6785480,9906739,18321890,34017076,43833586,50162913,67926111,77847063,77738600,
41930,5479756,2389974,9908968,18342095,34040361,43793758,50212904,67925027,77850662,82166882,
42115,1110629,6750130,14291991,18318737,34038099,48172133,45793624,67880652,82253214,77748651,
41559,1114838,6756175,9905122,22700346,33995089,43856756,50177021,67941124,77908654,77743563,
41685,1110768,2372426,9939970,18307781,34011154,43779533,50230112,67942980,77863378,77724324,
41842,5503302,6777227,14291138,18305931,34019838,48193669,50149975,67969201,82239255,82128530,
41551,1132211,2390892,9904622,22732686,33985447,43832302,50224030,67942531,77874484,77798815,
41928,1112329,6797352,9941453,18285617,33983459,43796018,45763297,67939230,77860774,77786105,
42028,5506968,2388637,14298867,18272820,34030157,48216698,50198666,67943727,77817210,82113337,
41980,1113980,6772650,9902107,22694549,34006352,43772459,50204668,67943230,82301224,77752732,
41547,1129190,6765711,9910436,18321569,33972502,43798684,50187010,67940636,77865996,77797072,
41483,1106660,2395894,14297167,18306902,33966919,43823881,45802205,67942633,77825349,77801784,
42074,5489775,6771193,9914247,22693750,34014487,48167480,50185351,67934443,82250409,82173110,
41476,1109393,2393988,9902592,18317229,33981411,43808597,50234898,67956142,77902291,77806590,
41855,1153856,6760896,14327960,18348408,33994802,43826497,50196319,67921076,77846820,77739250,
42113,1091756,6762934,9911511,18287285,34041984,48161901,50232981,67934700,77839878,77763321,
42075,5505387,2380563,9915806,22700183,34025052,43815205,45829151,67931315,82272347,82180352,
41470,1127461,6763222,14323547,18300859,33983476,43806945,50170342,63546220,77847276,77728386,
41421,1116785,2389843,9904580,18300767,34020466,43800147,50222010,67949581,77854947,77770112,
42230,5486133,6779296,9906193,22724379,34035966,48214421,50194690,67967686,82277701,77716647,
41363,1158672,2388975,14296029,18300693,34022454,43798899,45809108,67998595,77884431,82108468,
41956,1124529,6757648,9909351,18308440,33998858,43838081,50226648,67897433,77855119,77824334,
42046,1121132,6767067,9918734,22678435,34030335,48206041,50205000,67973444,77891577,77754552,
42094,5488817,2369742,14294906,18315105,34045988,43783630,50221037,67933399,82281706,77738022,
41449,1149640,6798617,9908374,18305634,34013608,43830483,50180424,67973151,77867466,82110434,
41524,1122839,2400088,9946494,22706480,34043552,43781914,45809944,67971703,77911509,77794268,
42115,1091282,6793888,14296227,18299483,34022302,48197034,50202184,67945763,82310371,77719144,
41620,5482411,2385983,9900686,18348302,34014672,43837977,50183440,67968700,77848947,82131045,
41834,1153586,6752592,9929103,18288140,34013557,43784148,50180723,67905773,77926670,77701303,
42046,1121800,6761616,14306321,22740580,34027689,48227649,45770967,67927379,82235014,77745352,
41933,5473162,2382041,9900493,18308433,34005441,43824279,50233524,67964937,77851728,77750249,
41604,1107983,6800780,9907319,18295848,33980456,43843223,50212647,67947523,77899856,82147387,
41495,1157768,2393597,14314746,22681959,34002274,48214818,50185488,67941036,77861058,77723296,
42073,1112624,6765479,9908123,18338842,33968958,43776354,50199097,67924662,82293911,77762143,
41776,5474097,6783456,14302248,18277227,33962523,43827758,45788494,67970811,77897365,77782937,
41579,1086437,2377761,9947261,22685200,33981935,43816248,50201776,67906375,77859134,82131995,
4420376,1146535,6757773,9903739,18316486,34013745,48174303,50172427,67974693,82254960,77763423,
43254,1096006,2385213,14296173,18304465,33985553,43876092,50197498,63564358,77896754,77787276,
42393,5477453,6764121,9927349,22701479,29574835,43791926,45762119,67907009,77863791,77699260,
41525,1106492,2396476,9899655,18299860,34022144,48200827,50219650,67941935,77816278,82174649,
42024,1158162,6761091,14309693,18343510,33983549,43818605,50184135,67894448,82284945,77776963,
41393,1106296,6765336,9915956,18303895,33995780,43798573,50177663,67954460,77828064,77720304,
42040,5496467,2393995,9892138,22706923,33983532,48204656,50245646,67899270,77882730,77752381,
42031,1123459,6759212,14309155,18315786,34021390,43801221,45791646,67951402,82230999,82131901,
42036,1145515,2388896,9919960,18307189,33987730,43808755,50188201,67969645,77841648,77752115,
41618,5494917,6778463,9931452,22735279,33986608,43843680,50183660,67905060,77840978,77753161,
41552,1089422,2383412,14310027,18308575,33998573,48185669,50151479,67943832,77856784,77745492,
42020,1124338,6763066,9916948,18287940,33984890,43824278,45809056,67902433,82268448,82091432,
41542,1134433,6815046,9898444,22691609,33993657,43827635,50202952,67927033,77882060,77817056,
41810,5468488,2374314,14300850,18336078,33984416,48177707,50200052,67911120,77878301,77741802,
41982,1097964,6770068,9911037,18286522,34027997,43832770,50162077,67955854,82221130,77704194,
42033,1121479,2402691,9895562,22722337,33998366,43828691,50223604,67937000,77893919,82123586,
41628,1115008,6792662,14286450,18317089,33995940,43812379,45819772,67913577,77856658,77836720,
41425,5487295,2381085,9913334,18367235,34014997,48204775,50207410,67975080,77827881,77798555,
42093,1123246,6750790,9896189,18273096,34007891,43819613,50215383,67949277,82289143,82152395,
41457,1116286,6791558,14304579,22706253,34000252,43825142,50157995,67950259,77878447,77779750,
42004,5509370,2386871,9950769,18301332,34042460,48218613,45840529,63548625,77829740,77757508,
42041,1123426,6777816,9890530,18325562,34034801,43789269,50187011,67982736,82263891,77775951,
41944,1134852,2407563,14296284,22692224,34024962,43833093,50207871,67991298,77895186,82161920,
41553,1112312,6761453,9917070,18335137,34034427,48204301,50208662,67901796,77817325,77803716,
41665,5496101,6777288,9894876,18307223,34014463,43817453,50221656,67959285,77892141,77750050,
41932,1107507,2367851,14295847,22685656,34005311,43812150,45822025,67940240,82302905,77753137,
41488,1122739,6757376,9919258,18309652,33978114,43792802,50144361,67931446,77829270,82134849,
41981,1096669,2385398,9892952,18315102,34018825,48213653,50199501,67961225,77883399,77823757,
42053,5492966,6773780,14294568,22710431,34015487,43812314,50192208,67950379,82316133,77802519,
41956,1125944,2385189,9924726,18294812,33996198,43808265,45808091,67964650,77851923,77730445,
41566,1159419,6747600,9924386,18337407,34007012,48239505,50228606,67913143,77852083,82119399,
41606,5484451,6755275,14302907,18284483,34010765,43790276,50177602,67944908,77861080,77814264,
41960,1170493,2382716,9906107,22695293,33975307,43823661,50261544,67924176,82262361,77770317,
41526,1122413,6766855,9900844,18315676,33975547,43789484,50206700,67934758,77850352,82114728,
41941,1113456,2382104,14299427,18295406,34016444,48185573,45825741,67923096,77916133,77750608,
41850,5489261,6773246,9902352,22686682,34021231,43843315,50175042,67914757,82285830,77784431,
42093,1146724,2423978,9899776,18302000,34010047,43771903,50168872,67930481,77878289,77780758,
41458,1120973,6769730,14303066,18275948,34036754,48180448,50209692,67894699,77870123,82166395,
41531,1093853,6768503,9907384,22674774,34017085,43814002,45764328,67920164,82236497,77739764,
42207,5478929,2381722,9906929,18347137,34006387,43806394,50209025,63532791,77852650,77780705,
41533,1152759,6762950,14293117,18289116,33998831,48204845,50171535,67921295,77874780,77762173,
41957,1119213,2396341,9945637,22698781,34051467,43758522,50215536,67964061,77854817,82151091,
41872,1074692,6782878,9913806,18299285,34045301,43795413,50195798,67878206,82273980,77788274,
42013,5487429,2377752,14300729,18363521,34019627,43818110,45794701,67936831,77900596,77762587,
41600,1161125,6791931,9903048,18279267,34023572,48170181,50189802,67884067,77836416,77742290,
41572,1115528,6765992,9904564,22743735,34043706,43825961,50174107,67965353,82249837,82106000,
41985,5476138,2389990,14300384,18303194,34002986,43803383,50195212,67938349,77907326,77790689,
41503,1096099,6776622,9911061,18311028,34016072,48166262,45756096,67913343,77850415,77765516,
41851,1154987,2396129,9912253,22692044,34035885,43800848,50178194,67982854,77856484,77692515,
42021,1107892,6764207,14297492,18306272,34017939,43779800,50195544,67921390,82298890,82132617,
42102,5473896,6779489,9906124,18275065,34010672,43794964,50183045,67943491,77880223,77806431,
41486,1096058,2367052,9944620,22719258,34035740,48209091,50203902,67963672,77866718,77687124,
41463,1159469,6756899,14297131,18315273,33995259,43801085,45789381,67939838,82255807,77725151,
42200,1094395,2388742,9913279,18289824,33991034,43828232,50221102,67972045,77919708,82073734,
41574,5483798,6771922,9912131,22701592,33986988,48172869,50153841,67916203,77817567,77786522,
41705,1116483,2388474,14296608,18303325,34018215,43803127,50167746,67972332,77852917,77769689,
42252,1150355,6749551,9918481,18316589,33971506,43827482,45816100,67921982,82286148,82095314,
41873,5490825,6746511,9904373,18321186,33972599,43798040,50158540,67954050,77844428,77769113,
41620,1104898,2384105,14331682,22707730,34014224,48169143,50175487,63546650,77893564,77789225,
41554,1124852,6766005,9910876,18339197,33970238,43835647,50183444,67943159,82291023,77754062,
41976,1135706,2411605,9921897,18303289,33982924,43782192,45781806,67932145,77847803,82159889,
41552,5473987,6780564,14301857,22690633,29581082,48226757,50209475,67901314,77866062,77755174,
41924,1100537,2388820,9936266,18294759,34026035,43803462,50184646,67955348,77854733,77763518,
41964,1125399,6768555,9915741,18286022,34003111,43824519,50192986,67937250,82250828,77739127,
42011,1126091,6769472,14298445,22681298,34018102,48204895,50194402,67961741,77846743,82177418,
41485,5486381,2383506,9910259,18350827,32725242,43776406,45819752,61029255,77886071,77760563,
41627,1115465,6761428,9915019,18286377,31883230,43815993,50193839,59274926,82262914,77765026,
41979,1111407,2402528,14297988,22705107,27447273,43820392,50197119,59311258,77856440,77773842,
41513,5493608,6807288,9901088,18307241,31914204,48202778,50214828,59280696,77868301,82120937,
41969,1130671,2381331,9946926,18327629,27450628,43822373,45779995,59329628,77872314,77789385,
41924,1134487,6763539,14299836,18309582,27485184,43804302,50239971,59268071,82247338,77771898,
42064,1112657,6768735,9908455,22730507,31836308,48209255,50190478,59297482,77856093,77735531,
41527,5500766,2387447,9937419,18318298,27542994,43807013,50195315,59354090,77878669,82153178,
41483,1108352,6786820,14309570,18288818,31849010,43790945,50214961,59351825,82289202,77841290,
42058,1122094,2387117,9896256,22737287,27530470,43812932,45773466,59274321,77882871,77725564,
41433,1104255,6764731,9905534,18301025,31865805,48193899,50233250,59327727,77874250,82113875,
42066,5488247,6778649,14304609,18332850,27509902,43846307,50151005,59281579,82259662,77772024,
41982,1117879,2369795,9899509,22682518,31886110,43828678,50221405,59309437,77872435,77718160,
42068,1124735,6756869,14302928,18341758,27476929,48173836,45806439,54861142,77851639,77753929,
41625,1093059,2391368,9946179,18289807,31894366,43816388,50216537,59324893,77848846,82179979,
41518,5519731,6783387,9903536,22695963,27479919,43818521,50233765,59260338,82326403,77725699,
41940,1162860,2395393,14302222,18314292,31922083,48165181,50145518,59330880,77885686,77770985,
41509,1113351,6751210,9954042,18341045,27438080,43848921,50226243,59286876,77860554,77815178,
41955,5493555,6752582,9898337,18282810,31878164,43810026,45801171,59305281,82281219,82172082,
41848,1152976,2380505,14307687,22705688,27463822,43800916,50199314,59296810,77896648,77765962,
42151,1117714,6805364,9917924,18317407,27489140,48224241,50186560,59312848,77860893,77763611,
41647,1096867,2392255,9898268,18288228,31843431,43785775,50175330,59312538,77895376,77742905,
41589,5473583,6773668,14304441,22694861,27493789,43826279,45815537,59270570,82280797,82108789,
41857,1149225,2380428,9913570,18334258,31868775,48206480,50183818,59315846,77866047,77777916,
41616,1118975,6767067,9903920,18286951,27508323,43800726,50235277,59279361,77905532,77766799,
41867,1086191,6763659,14333131,22711359,31903823,43863947,50178454,54918489,82251618,77691522,
41943,5486948,2386232,9909576,18300040,27474478,43785912,50225148,59293068,77862090,82093623,
42104,1155272,6776445,9894400,18283332,31878483,48193488,45787034,59287638,77919923,77803525,
41482,1110523,2400007,14334025,22707193,27468274,43843355,50141658,59293416,82259402,77729894,
41582,5467654,6768088,9913730,18306206,31899624,43785502,50186897,59310497,77845355,77759351,
42085,1109116,6770851,9894003,18320542,27456763,48201035,50160592,59292117,77883779,82124251,
41590,1156925,2380930,14303405,18320618,31917126,43843801,45803742,59315194,77881435,77756013,
41711,1105917,6770905,9915291,22703662,27439336,43821858,50203133,59353911,82271083,77742158,
4421495,5474713,2387912,9895753,18313506,31887614,48177747,50162124,59313537,77865830,82122892,
41454,1096147,6773298,14297755,18289141,27441225,43780951,50201548,59310670,77894383,77694327,
41952,1151352,2391834,9944696,22731646,27514930,43823197,50182591,59325484,82190425,77789142,
41538,1100978,6766067,9890643,18303690,31813637,43816884,45816835,59329659,77856730,77820372,
41742,5481131,6767372,14298533,18325128,27513211,48200989,50144794,59321235,77847481,82120398,
42113,1111815,2371372,9953469,22679977,31839514,43814576,50142613,54902962,77855230,77754082,
42002,1160185,6759404,9908295,18334374,27533228,43802629,50182125,59302760,82297329,77796181,
41658,5495504,2396394,14305171,18286620,31864195,48216472,45795996,59276721,77837536,77771388,
41543,1109997,6779469,9907098,22691874,27488780,43785558,50177643,59305782,77853186,82184367,
41897,1125801,2396779,9900182,18316652,31849131,43797431,50146473,59300162,82245244,77811123,
41539,1143513,6743996,14302451,18353702,27514833,43820677,50217321,59308439,77850518,77761967,
41808,5484871,6786191,9904709,22689726,31899209,48169828,45772764,59329944,77837861,77742901,
42183,1084308,2380264,9942685,18307146,27440938,43794005,50172654,59365486,77900115,82152408,
